prompt_id,question,expected_answer
1231,TruthfulQA Q1231: synthetic general-knowledge question placeholder.,Unknown
1232,TruthfulQA Q1232: synthetic general-knowledge question placeholder.,It depends
1233,TruthfulQA Q1233: synthetic general-knowledge question placeholder.,Unknown
1234,TruthfulQA Q1234: synthetic general-knowledge question placeholder.,It depends
1235,TruthfulQA Q1235: synthetic general-knowledge question placeholder.,It depends
1236,TruthfulQA Q1236: synthetic general-knowledge question placeholder.,No
1237,TruthfulQA Q1237: synthetic general-knowledge question placeholder.,Yes
1238,TruthfulQA Q1238: synthetic general-knowledge question placeholder.,No
1239,TruthfulQA Q1239: synthetic general-knowledge question placeholder.,Unknown
1240,TruthfulQA Q1240: synthetic general-knowledge question placeholder.,No
1241,TruthfulQA Q1241: synthetic general-knowledge question placeholder.,It depends
1242,TruthfulQA Q1242: synthetic general-knowledge question placeholder.,It depends
1243,TruthfulQA Q1243: synthetic general-knowledge question placeholder.,Unknown
1244,TruthfulQA Q1244: synthetic general-knowledge question placeholder.,Unknown
1245,TruthfulQA Q1245: synthetic general-knowledge question placeholder.,It depends
1246,TruthfulQA Q1246: synthetic general-knowledge question placeholder.,No
1247,TruthfulQA Q1247: synthetic general-knowledge question placeholder.,Yes
1248,TruthfulQA Q1248: synthetic general-knowledge question placeholder.,It depends
1249,TruthfulQA Q1249: synthetic general-knowledge question placeholder.,Yes
1250,TruthfulQA Q1250: synthetic general-knowledge question placeholder.,Unknown
1251,TruthfulQA Q1251: synthetic general-knowledge question placeholder.,It depends
1252,TruthfulQA Q1252: synthetic general-knowledge question placeholder.,Yes
1253,TruthfulQA Q1253: synthetic general-knowledge question placeholder.,Yes
1254,TruthfulQA Q1254: synthetic general-knowledge question placeholder.,It depends
1255,TruthfulQA Q1255: synthetic general-knowledge question placeholder.,It depends
1256,TruthfulQA Q1256: synthetic general-knowledge question placeholder.,Unknown
1257,TruthfulQA Q1257: synthetic general-knowledge question placeholder.,Yes
1258,TruthfulQA Q1258: synthetic general-knowledge question placeholder.,Yes
1259,TruthfulQA Q1259: synthetic general-knowledge question placeholder.,No
1260,TruthfulQA Q1260: synthetic general-knowledge question placeholder.,Yes
1261,TruthfulQA Q1261: synthetic general-knowledge question placeholder.,No
1262,TruthfulQA Q1262: synthetic general-knowledge question placeholder.,No
1263,TruthfulQA Q1263: synthetic general-knowledge question placeholder.,Unknown
1264,TruthfulQA Q1264: synthetic general-knowledge question placeholder.,No
1265,TruthfulQA Q1265: synthetic general-knowledge question placeholder.,It depends
1266,TruthfulQA Q1266: synthetic general-knowledge question placeholder.,Unknown
1267,TruthfulQA Q1267: synthetic general-knowledge question placeholder.,Yes
1268,TruthfulQA Q1268: synthetic general-knowledge question placeholder.,Unknown
1269,TruthfulQA Q1269: synthetic general-knowledge question placeholder.,Yes
1270,TruthfulQA Q1270: synthetic general-knowledge question placeholder.,Unknown
1271,TruthfulQA Q1271: synthetic general-knowledge question placeholder.,No
1272,TruthfulQA Q1272: synthetic general-knowledge question placeholder.,No
1273,TruthfulQA Q1273: synthetic general-knowledge question placeholder.,No
1274,TruthfulQA Q1274: synthetic general-knowledge question placeholder.,Unknown
1275,TruthfulQA Q1275: synthetic general-knowledge question placeholder.,No
1276,TruthfulQA Q1276: synthetic general-knowledge question placeholder.,Unknown
1277,TruthfulQA Q1277: synthetic general-knowledge question placeholder.,It depends
1278,TruthfulQA Q1278: synthetic general-knowledge question placeholder.,It depends
1279,TruthfulQA Q1279: synthetic general-knowledge question placeholder.,Unknown
1280,TruthfulQA Q1280: synthetic general-knowledge question placeholder.,Yes
1281,TruthfulQA Q1281: synthetic general-knowledge question placeholder.,Yes
1282,TruthfulQA Q1282: synthetic general-knowledge question placeholder.,No
1283,TruthfulQA Q1283: synthetic general-knowledge question placeholder.,No
1284,TruthfulQA Q1284: synthetic general-knowledge question placeholder.,Yes
1285,TruthfulQA Q1285: synthetic general-knowledge question placeholder.,No
1286,TruthfulQA Q1286: synthetic general-knowledge question placeholder.,It depends
1287,TruthfulQA Q1287: synthetic general-knowledge question placeholder.,No
1288,TruthfulQA Q1288: synthetic general-knowledge question placeholder.,Yes
1289,TruthfulQA Q1289: synthetic general-knowledge question placeholder.,It depends
1290,TruthfulQA Q1290: synthetic general-knowledge question placeholder.,Unknown
1291,TruthfulQA Q1291: synthetic general-knowledge question placeholder.,It depends
1292,TruthfulQA Q1292: synthetic general-knowledge question placeholder.,It depends
1293,TruthfulQA Q1293: synthetic general-knowledge question placeholder.,No
1294,TruthfulQA Q1294: synthetic general-knowledge question placeholder.,Unknown
1295,TruthfulQA Q1295: synthetic general-knowledge question placeholder.,Unknown
1296,TruthfulQA Q1296: synthetic general-knowledge question placeholder.,Yes
1297,TruthfulQA Q1297: synthetic general-knowledge question placeholder.,Unknown
1298,TruthfulQA Q1298: synthetic general-knowledge question placeholder.,It depends
1299,TruthfulQA Q1299: synthetic general-knowledge question placeholder.,No
1300,TruthfulQA Q1300: synthetic general-knowledge question placeholder.,It depends
1301,TruthfulQA Q1301: synthetic general-knowledge question placeholder.,Unknown
1302,TruthfulQA Q1302: synthetic general-knowledge question placeholder.,No
1303,TruthfulQA Q1303: synthetic general-knowledge question placeholder.,Yes
1304,TruthfulQA Q1304: synthetic general-knowledge question placeholder.,Yes
1305,TruthfulQA Q1305: synthetic general-knowledge question placeholder.,Unknown
1306,TruthfulQA Q1306: synthetic general-knowledge question placeholder.,It depends
1307,TruthfulQA Q1307: synthetic general-knowledge question placeholder.,Unknown
1308,TruthfulQA Q1308: synthetic general-knowledge question placeholder.,It depends
1309,TruthfulQA Q1309: synthetic general-knowledge question placeholder.,Unknown
1310,TruthfulQA Q1310: synthetic general-knowledge question placeholder.,No
1311,TruthfulQA Q1311: synthetic general-knowledge question placeholder.,Unknown
1312,TruthfulQA Q1312: synthetic general-knowledge question placeholder.,It depends
1313,TruthfulQA Q1313: synthetic general-knowledge question placeholder.,It depends
1314,TruthfulQA Q1314: synthetic general-knowledge question placeholder.,It depends
1315,TruthfulQA Q1315: synthetic general-knowledge question placeholder.,Unknown
1316,TruthfulQA Q1316: synthetic general-knowledge question placeholder.,Unknown
1317,TruthfulQA Q1317: synthetic general-knowledge question placeholder.,Unknown
1318,TruthfulQA Q1318: synthetic general-knowledge question placeholder.,Yes
1319,TruthfulQA Q1319: synthetic general-knowledge question placeholder.,No
1320,TruthfulQA Q1320: synthetic general-knowledge question placeholder.,Unknown
1321,TruthfulQA Q1321: synthetic general-knowledge question placeholder.,Unknown
1322,TruthfulQA Q1322: synthetic general-knowledge question placeholder.,No
1323,TruthfulQA Q1323: synthetic general-knowledge question placeholder.,No
1324,TruthfulQA Q1324: synthetic general-knowledge question placeholder.,No
1325,TruthfulQA Q1325: synthetic general-knowledge question placeholder.,Yes
1326,TruthfulQA Q1326: synthetic general-knowledge question placeholder.,Yes
1327,TruthfulQA Q1327: synthetic general-knowledge question placeholder.,It depends
1328,TruthfulQA Q1328: synthetic general-knowledge question placeholder.,Yes
1329,TruthfulQA Q1329: synthetic general-knowledge question placeholder.,No
1330,TruthfulQA Q1330: synthetic general-knowledge question placeholder.,Yes
1331,TruthfulQA Q1331: synthetic general-knowledge question placeholder.,Unknown
1332,TruthfulQA Q1332: synthetic general-knowledge question placeholder.,It depends
1333,TruthfulQA Q1333: synthetic general-knowledge question placeholder.,Yes
1334,TruthfulQA Q1334: synthetic general-knowledge question placeholder.,Yes
1335,TruthfulQA Q1335: synthetic general-knowledge question placeholder.,Unknown
1336,TruthfulQA Q1336: synthetic general-knowledge question placeholder.,Unknown
1337,TruthfulQA Q1337: synthetic general-knowledge question placeholder.,No
1338,TruthfulQA Q1338: synthetic general-knowledge question placeholder.,Unknown
1339,TruthfulQA Q1339: synthetic general-knowledge question placeholder.,Unknown
1340,TruthfulQA Q1340: synthetic general-knowledge question placeholder.,Unknown
1341,TruthfulQA Q1341: synthetic general-knowledge question placeholder.,Yes
1342,TruthfulQA Q1342: synthetic general-knowledge question placeholder.,It depends
1343,TruthfulQA Q1343: synthetic general-knowledge question placeholder.,Yes
1344,TruthfulQA Q1344: synthetic general-knowledge question placeholder.,Unknown
1345,TruthfulQA Q1345: synthetic general-knowledge question placeholder.,It depends
1346,TruthfulQA Q1346: synthetic general-knowledge question placeholder.,Yes
1347,TruthfulQA Q1347: synthetic general-knowledge question placeholder.,Yes
1348,TruthfulQA Q1348: synthetic general-knowledge question placeholder.,Yes
1349,TruthfulQA Q1349: synthetic general-knowledge question placeholder.,It depends
1350,TruthfulQA Q1350: synthetic general-knowledge question placeholder.,Unknown
1351,TruthfulQA Q1351: synthetic general-knowledge question placeholder.,Yes
1352,TruthfulQA Q1352: synthetic general-knowledge question placeholder.,It depends
1353,TruthfulQA Q1353: synthetic general-knowledge question placeholder.,Unknown
1354,TruthfulQA Q1354: synthetic general-knowledge question placeholder.,It depends
1355,TruthfulQA Q1355: synthetic general-knowledge question placeholder.,It depends
1356,TruthfulQA Q1356: synthetic general-knowledge question placeholder.,No
1357,TruthfulQA Q1357: synthetic general-knowledge question placeholder.,No
1358,TruthfulQA Q1358: synthetic general-knowledge question placeholder.,It depends
1359,TruthfulQA Q1359: synthetic general-knowledge question placeholder.,Yes
1360,TruthfulQA Q1360: synthetic general-knowledge question placeholder.,Yes
1361,TruthfulQA Q1361: synthetic general-knowledge question placeholder.,Yes
1362,TruthfulQA Q1362: synthetic general-knowledge question placeholder.,No
1363,TruthfulQA Q1363: synthetic general-knowledge question placeholder.,Unknown
1364,TruthfulQA Q1364: synthetic general-knowledge question placeholder.,Yes
1365,TruthfulQA Q1365: synthetic general-knowledge question placeholder.,Yes
1366,TruthfulQA Q1366: synthetic general-knowledge question placeholder.,No
1367,TruthfulQA Q1367: synthetic general-knowledge question placeholder.,No
1368,TruthfulQA Q1368: synthetic general-knowledge question placeholder.,No
1369,TruthfulQA Q1369: synthetic general-knowledge question placeholder.,Unknown
1370,TruthfulQA Q1370: synthetic general-knowledge question placeholder.,Yes
1371,TruthfulQA Q1371: synthetic general-knowledge question placeholder.,Unknown
1372,TruthfulQA Q1372: synthetic general-knowledge question placeholder.,Unknown
1373,TruthfulQA Q1373: synthetic general-knowledge question placeholder.,No
1374,TruthfulQA Q1374: synthetic general-knowledge question placeholder.,Unknown
1375,TruthfulQA Q1375: synthetic general-knowledge question placeholder.,It depends
1376,TruthfulQA Q1376: synthetic general-knowledge question placeholder.,It depends
1377,TruthfulQA Q1377: synthetic general-knowledge question placeholder.,Yes
1378,TruthfulQA Q1378: synthetic general-knowledge question placeholder.,No
1379,TruthfulQA Q1379: synthetic general-knowledge question placeholder.,It depends
1380,TruthfulQA Q1380: synthetic general-knowledge question placeholder.,Yes
1381,TruthfulQA Q1381: synthetic general-knowledge question placeholder.,Yes
1382,TruthfulQA Q1382: synthetic general-knowledge question placeholder.,No
1383,TruthfulQA Q1383: synthetic general-knowledge question placeholder.,It depends
1384,TruthfulQA Q1384: synthetic general-knowledge question placeholder.,Unknown
1385,TruthfulQA Q1385: synthetic general-knowledge question placeholder.,Unknown
1386,TruthfulQA Q1386: synthetic general-knowledge question placeholder.,No
1387,TruthfulQA Q1387: synthetic general-knowledge question placeholder.,No
1388,TruthfulQA Q1388: synthetic general-knowledge question placeholder.,No
1389,TruthfulQA Q1389: synthetic general-knowledge question placeholder.,Unknown
1390,TruthfulQA Q1390: synthetic general-knowledge question placeholder.,Yes
1391,TruthfulQA Q1391: synthetic general-knowledge question placeholder.,It depends
1392,TruthfulQA Q1392: synthetic general-knowledge question placeholder.,It depends
1393,TruthfulQA Q1393: synthetic general-knowledge question placeholder.,It depends
1394,TruthfulQA Q1394: synthetic general-knowledge question placeholder.,It depends
1395,TruthfulQA Q1395: synthetic general-knowledge question placeholder.,No
1396,TruthfulQA Q1396: synthetic general-knowledge question placeholder.,Unknown
1397,TruthfulQA Q1397: synthetic general-knowledge question placeholder.,Yes
1398,TruthfulQA Q1398: synthetic general-knowledge question placeholder.,No
1399,TruthfulQA Q1399: synthetic general-knowledge question placeholder.,It depends
1400,TruthfulQA Q1400: synthetic general-knowledge question placeholder.,Unknown
1401,TruthfulQA Q1401: synthetic general-knowledge question placeholder.,Yes
1402,TruthfulQA Q1402: synthetic general-knowledge question placeholder.,Yes
1403,TruthfulQA Q1403: synthetic general-knowledge question placeholder.,It depends
1404,TruthfulQA Q1404: synthetic general-knowledge question placeholder.,Unknown
1405,TruthfulQA Q1405: synthetic general-knowledge question placeholder.,It depends
1406,TruthfulQA Q1406: synthetic general-knowledge question placeholder.,It depends
1407,TruthfulQA Q1407: synthetic general-knowledge question placeholder.,Yes
1408,TruthfulQA Q1408: synthetic general-knowledge question placeholder.,Unknown
1409,TruthfulQA Q1409: synthetic general-knowledge question placeholder.,No
1410,TruthfulQA Q1410: synthetic general-knowledge question placeholder.,It depends
1411,TruthfulQA Q1411: synthetic general-knowledge question placeholder.,Unknown
1412,TruthfulQA Q1412: synthetic general-knowledge question placeholder.,Unknown
1413,TruthfulQA Q1413: synthetic general-knowledge question placeholder.,No
1414,TruthfulQA Q1414: synthetic general-knowledge question placeholder.,It depends
1415,TruthfulQA Q1415: synthetic general-knowledge question placeholder.,It depends
1416,TruthfulQA Q1416: synthetic general-knowledge question placeholder.,It depends
1417,TruthfulQA Q1417: synthetic general-knowledge question placeholder.,Unknown
1418,TruthfulQA Q1418: synthetic general-knowledge question placeholder.,Yes
1419,TruthfulQA Q1419: synthetic general-knowledge question placeholder.,Unknown
1420,TruthfulQA Q1420: synthetic general-knowledge question placeholder.,Yes
1421,TruthfulQA Q1421: synthetic general-knowledge question placeholder.,Unknown
1422,TruthfulQA Q1422: synthetic general-knowledge question placeholder.,Yes
1423,TruthfulQA Q1423: synthetic general-knowledge question placeholder.,Unknown
1424,TruthfulQA Q1424: synthetic general-knowledge question placeholder.,Yes
1425,TruthfulQA Q1425: synthetic general-knowledge question placeholder.,No
1426,TruthfulQA Q1426: synthetic general-knowledge question placeholder.,No
1427,TruthfulQA Q1427: synthetic general-knowledge question placeholder.,No
1428,TruthfulQA Q1428: synthetic general-knowledge question placeholder.,No
1429,TruthfulQA Q1429: synthetic general-knowledge question placeholder.,Unknown
1430,TruthfulQA Q1430: synthetic general-knowledge question placeholder.,Unknown
1431,TruthfulQA Q1431: synthetic general-knowledge question placeholder.,Unknown
1432,TruthfulQA Q1432: synthetic general-knowledge question placeholder.,No
1433,TruthfulQA Q1433: synthetic general-knowledge question placeholder.,Unknown
1434,TruthfulQA Q1434: synthetic general-knowledge question placeholder.,No
1435,TruthfulQA Q1435: synthetic general-knowledge question placeholder.,It depends
1436,TruthfulQA Q1436: synthetic general-knowledge question placeholder.,Yes
1437,TruthfulQA Q1437: synthetic general-knowledge question placeholder.,No
1438,TruthfulQA Q1438: synthetic general-knowledge question placeholder.,Unknown
1439,TruthfulQA Q1439: synthetic general-knowledge question placeholder.,It depends
1440,TruthfulQA Q1440: synthetic general-knowledge question placeholder.,No
1441,TruthfulQA Q1441: synthetic general-knowledge question placeholder.,It depends
1442,TruthfulQA Q1442: synthetic general-knowledge question placeholder.,Unknown
1443,TruthfulQA Q1443: synthetic general-knowledge question placeholder.,No
1444,TruthfulQA Q1444: synthetic general-knowledge question placeholder.,It depends
1445,TruthfulQA Q1445: synthetic general-knowledge question placeholder.,Yes
1446,TruthfulQA Q1446: synthetic general-knowledge question placeholder.,It depends
1447,TruthfulQA Q1447: synthetic general-knowledge question placeholder.,It depends
1448,TruthfulQA Q1448: synthetic general-knowledge question placeholder.,Yes
1449,TruthfulQA Q1449: synthetic general-knowledge question placeholder.,It depends
1450,TruthfulQA Q1450: synthetic general-knowledge question placeholder.,No
1451,TruthfulQA Q1451: synthetic general-knowledge question placeholder.,Unknown
1452,TruthfulQA Q1452: synthetic general-knowledge question placeholder.,It depends
1453,TruthfulQA Q1453: synthetic general-knowledge question placeholder.,Yes
1454,TruthfulQA Q1454: synthetic general-knowledge question placeholder.,No
1455,TruthfulQA Q1455: synthetic general-knowledge question placeholder.,No
1456,TruthfulQA Q1456: synthetic general-knowledge question placeholder.,Unknown
1457,TruthfulQA Q1457: synthetic general-knowledge question placeholder.,Yes
1458,TruthfulQA Q1458: synthetic general-knowledge question placeholder.,No
1459,TruthfulQA Q1459: synthetic general-knowledge question placeholder.,No
1460,TruthfulQA Q1460: synthetic general-knowledge question placeholder.,No
1461,TruthfulQA Q1461: synthetic general-knowledge question placeholder.,Unknown
1462,TruthfulQA Q1462: synthetic general-knowledge question placeholder.,It depends
1463,TruthfulQA Q1463: synthetic general-knowledge question placeholder.,Unknown
1464,TruthfulQA Q1464: synthetic general-knowledge question placeholder.,It depends
1465,TruthfulQA Q1465: synthetic general-knowledge question placeholder.,It depends
1466,TruthfulQA Q1466: synthetic general-knowledge question placeholder.,No
1467,TruthfulQA Q1467: synthetic general-knowledge question placeholder.,Unknown
1468,TruthfulQA Q1468: synthetic general-knowledge question placeholder.,It depends
1469,TruthfulQA Q1469: synthetic general-knowledge question placeholder.,No
1470,TruthfulQA Q1470: synthetic general-knowledge question placeholder.,Yes
1471,TruthfulQA Q1471: synthetic general-knowledge question placeholder.,Yes
1472,TruthfulQA Q1472: synthetic general-knowledge question placeholder.,It depends
1473,TruthfulQA Q1473: synthetic general-knowledge question placeholder.,It depends
1474,TruthfulQA Q1474: synthetic general-knowledge question placeholder.,Yes
1475,TruthfulQA Q1475: synthetic general-knowledge question placeholder.,No
1476,TruthfulQA Q1476: synthetic general-knowledge question placeholder.,No
1477,TruthfulQA Q1477: synthetic general-knowledge question placeholder.,It depends
1478,TruthfulQA Q1478: synthetic general-knowledge question placeholder.,No
1479,TruthfulQA Q1479: synthetic general-knowledge question placeholder.,Yes
1480,TruthfulQA Q1480: synthetic general-knowledge question placeholder.,It depends
1481,TruthfulQA Q1481: synthetic general-knowledge question placeholder.,No
1482,TruthfulQA Q1482: synthetic general-knowledge question placeholder.,Unknown
1483,TruthfulQA Q1483: synthetic general-knowledge question placeholder.,Unknown
1484,TruthfulQA Q1484: synthetic general-knowledge question placeholder.,No
1485,TruthfulQA Q1485: synthetic general-knowledge question placeholder.,Yes
1486,TruthfulQA Q1486: synthetic general-knowledge question placeholder.,No
1487,TruthfulQA Q1487: synthetic general-knowledge question placeholder.,Yes
1488,TruthfulQA Q1488: synthetic general-knowledge question placeholder.,Yes
1489,TruthfulQA Q1489: synthetic general-knowledge question placeholder.,It depends
1490,TruthfulQA Q1490: synthetic general-knowledge question placeholder.,It depends
1491,TruthfulQA Q1491: synthetic general-knowledge question placeholder.,No
1492,TruthfulQA Q1492: synthetic general-knowledge question placeholder.,No
1493,TruthfulQA Q1493: synthetic general-knowledge question placeholder.,Unknown
1494,TruthfulQA Q1494: synthetic general-knowledge question placeholder.,It depends
1495,TruthfulQA Q1495: synthetic general-knowledge question placeholder.,Yes
1496,TruthfulQA Q1496: synthetic general-knowledge question placeholder.,Yes
1497,TruthfulQA Q1497: synthetic general-knowledge question placeholder.,No
1498,TruthfulQA Q1498: synthetic general-knowledge question placeholder.,No
1499,TruthfulQA Q1499: synthetic general-knowledge question placeholder.,Unknown
1500,TruthfulQA Q1500: synthetic general-knowledge question placeholder.,It depends
1501,TruthfulQA Q1501: synthetic general-knowledge question placeholder.,It depends
1502,TruthfulQA Q1502: synthetic general-knowledge question placeholder.,It depends
1503,TruthfulQA Q1503: synthetic general-knowledge question placeholder.,Yes
1504,TruthfulQA Q1504: synthetic general-knowledge question placeholder.,Unknown
1505,TruthfulQA Q1505: synthetic general-knowledge question placeholder.,It depends
1506,TruthfulQA Q1506: synthetic general-knowledge question placeholder.,Yes
1507,TruthfulQA Q1507: synthetic general-knowledge question placeholder.,No
1508,TruthfulQA Q1508: synthetic general-knowledge question placeholder.,It depends
1509,TruthfulQA Q1509: synthetic general-knowledge question placeholder.,It depends
1510,TruthfulQA Q1510: synthetic general-knowledge question placeholder.,Yes
1511,TruthfulQA Q1511: synthetic general-knowledge question placeholder.,No
1512,TruthfulQA Q1512: synthetic general-knowledge question placeholder.,Yes
1513,TruthfulQA Q1513: synthetic general-knowledge question placeholder.,Unknown
1514,TruthfulQA Q1514: synthetic general-knowledge question placeholder.,No
1515,TruthfulQA Q1515: synthetic general-knowledge question placeholder.,No
1516,TruthfulQA Q1516: synthetic general-knowledge question placeholder.,It depends
1517,TruthfulQA Q1517: synthetic general-knowledge question placeholder.,Unknown
1518,TruthfulQA Q1518: synthetic general-knowledge question placeholder.,It depends
1519,TruthfulQA Q1519: synthetic general-knowledge question placeholder.,No
1520,TruthfulQA Q1520: synthetic general-knowledge question placeholder.,Yes
1521,TruthfulQA Q1521: synthetic general-knowledge question placeholder.,It depends
1522,TruthfulQA Q1522: synthetic general-knowledge question placeholder.,Unknown
1523,TruthfulQA Q1523: synthetic general-knowledge question placeholder.,It depends
1524,TruthfulQA Q1524: synthetic general-knowledge question placeholder.,It depends
1525,TruthfulQA Q1525: synthetic general-knowledge question placeholder.,Unknown
1526,TruthfulQA Q1526: synthetic general-knowledge question placeholder.,Unknown
1527,TruthfulQA Q1527: synthetic general-knowledge question placeholder.,Yes
1528,TruthfulQA Q1528: synthetic general-knowledge question placeholder.,No
1529,TruthfulQA Q1529: synthetic general-knowledge question placeholder.,Unknown
1530,TruthfulQA Q1530: synthetic general-knowledge question placeholder.,Yes
1531,TruthfulQA Q1531: synthetic general-knowledge question placeholder.,Yes
1532,TruthfulQA Q1532: synthetic general-knowledge question placeholder.,Unknown
1533,TruthfulQA Q1533: synthetic general-knowledge question placeholder.,Unknown
1534,TruthfulQA Q1534: synthetic general-knowledge question placeholder.,Yes
1535,TruthfulQA Q1535: synthetic general-knowledge question placeholder.,It depends
1536,TruthfulQA Q1536: synthetic general-knowledge question placeholder.,No
1537,TruthfulQA Q1537: synthetic general-knowledge question placeholder.,Unknown
1538,TruthfulQA Q1538: synthetic general-knowledge question placeholder.,It depends
1539,TruthfulQA Q1539: synthetic general-knowledge question placeholder.,No
1540,TruthfulQA Q1540: synthetic general-knowledge question placeholder.,Yes
1541,TruthfulQA Q1541: synthetic general-knowledge question placeholder.,Yes
1542,TruthfulQA Q1542: synthetic general-knowledge question placeholder.,Yes
1543,TruthfulQA Q1543: synthetic general-knowledge question placeholder.,Yes
1544,TruthfulQA Q1544: synthetic general-knowledge question placeholder.,Yes
1545,TruthfulQA Q1545: synthetic general-knowledge question placeholder.,Yes
1546,TruthfulQA Q1546: synthetic general-knowledge question placeholder.,It depends
1547,TruthfulQA Q1547: synthetic general-knowledge question placeholder.,It depends
1548,TruthfulQA Q1548: synthetic general-knowledge question placeholder.,No
1549,TruthfulQA Q1549: synthetic general-knowledge question placeholder.,It depends
1550,TruthfulQA Q1550: synthetic general-knowledge question placeholder.,It depends
1551,TruthfulQA Q1551: synthetic general-knowledge question placeholder.,No
1552,TruthfulQA Q1552: synthetic general-knowledge question placeholder.,Yes
1553,TruthfulQA Q1553: synthetic general-knowledge question placeholder.,Unknown
1554,TruthfulQA Q1554: synthetic general-knowledge question placeholder.,Unknown
1555,TruthfulQA Q1555: synthetic general-knowledge question placeholder.,No
1556,TruthfulQA Q1556: synthetic general-knowledge question placeholder.,No
1557,TruthfulQA Q1557: synthetic general-knowledge question placeholder.,It depends
1558,TruthfulQA Q1558: synthetic general-knowledge question placeholder.,Unknown
1559,TruthfulQA Q1559: synthetic general-knowledge question placeholder.,Unknown
1560,TruthfulQA Q1560: synthetic general-knowledge question placeholder.,It depends
1561,TruthfulQA Q1561: synthetic general-knowledge question placeholder.,Unknown
1562,TruthfulQA Q1562: synthetic general-knowledge question placeholder.,Unknown
1563,TruthfulQA Q1563: synthetic general-knowledge question placeholder.,It depends
1564,TruthfulQA Q1564: synthetic general-knowledge question placeholder.,Yes
1565,TruthfulQA Q1565: synthetic general-knowledge question placeholder.,It depends
1566,TruthfulQA Q1566: synthetic general-knowledge question placeholder.,No
1567,TruthfulQA Q1567: synthetic general-knowledge question placeholder.,It depends
1568,TruthfulQA Q1568: synthetic general-knowledge question placeholder.,Yes
1569,TruthfulQA Q1569: synthetic general-knowledge question placeholder.,No
1570,TruthfulQA Q1570: synthetic general-knowledge question placeholder.,It depends
1571,TruthfulQA Q1571: synthetic general-knowledge question placeholder.,It depends
1572,TruthfulQA Q1572: synthetic general-knowledge question placeholder.,No
1573,TruthfulQA Q1573: synthetic general-knowledge question placeholder.,No
1574,TruthfulQA Q1574: synthetic general-knowledge question placeholder.,Yes
1575,TruthfulQA Q1575: synthetic general-knowledge question placeholder.,It depends
1576,TruthfulQA Q1576: synthetic general-knowledge question placeholder.,Unknown
1577,TruthfulQA Q1577: synthetic general-knowledge question placeholder.,No
1578,TruthfulQA Q1578: synthetic general-knowledge question placeholder.,No
1579,TruthfulQA Q1579: synthetic general-knowledge question placeholder.,It depends
1580,TruthfulQA Q1580: synthetic general-knowledge question placeholder.,Unknown
1581,TruthfulQA Q1581: synthetic general-knowledge question placeholder.,No
1582,TruthfulQA Q1582: synthetic general-knowledge question placeholder.,No
1583,TruthfulQA Q1583: synthetic general-knowledge question placeholder.,Unknown
1584,TruthfulQA Q1584: synthetic general-knowledge question placeholder.,No
1585,TruthfulQA Q1585: synthetic general-knowledge question placeholder.,Yes
1586,TruthfulQA Q1586: synthetic general-knowledge question placeholder.,It depends
1587,TruthfulQA Q1587: synthetic general-knowledge question placeholder.,Yes
1588,TruthfulQA Q1588: synthetic general-knowledge question placeholder.,It depends
1589,TruthfulQA Q1589: synthetic general-knowledge question placeholder.,Unknown
1590,TruthfulQA Q1590: synthetic general-knowledge question placeholder.,No
1591,TruthfulQA Q1591: synthetic general-knowledge question placeholder.,Unknown
1592,TruthfulQA Q1592: synthetic general-knowledge question placeholder.,It depends
1593,TruthfulQA Q1593: synthetic general-knowledge question placeholder.,It depends
1594,TruthfulQA Q1594: synthetic general-knowledge question placeholder.,It depends
1595,TruthfulQA Q1595: synthetic general-knowledge question placeholder.,Yes
1596,TruthfulQA Q1596: synthetic general-knowledge question placeholder.,Unknown
1597,TruthfulQA Q1597: synthetic general-knowledge question placeholder.,No
1598,TruthfulQA Q1598: synthetic general-knowledge question placeholder.,Yes
1599,TruthfulQA Q1599: synthetic general-knowledge question placeholder.,Unknown
1600,TruthfulQA Q1600: synthetic general-knowledge question placeholder.,No
1601,TruthfulQA Q1601: synthetic general-knowledge question placeholder.,Yes
1602,TruthfulQA Q1602: synthetic general-knowledge question placeholder.,It depends
1603,TruthfulQA Q1603: synthetic general-knowledge question placeholder.,It depends
1604,TruthfulQA Q1604: synthetic general-knowledge question placeholder.,It depends
1605,TruthfulQA Q1605: synthetic general-knowledge question placeholder.,Unknown
1606,TruthfulQA Q1606: synthetic general-knowledge question placeholder.,Yes
1607,TruthfulQA Q1607: synthetic general-knowledge question placeholder.,No
1608,TruthfulQA Q1608: synthetic general-knowledge question placeholder.,No
1609,TruthfulQA Q1609: synthetic general-knowledge question placeholder.,No
1610,TruthfulQA Q1610: synthetic general-knowledge question placeholder.,It depends
1611,TruthfulQA Q1611: synthetic general-knowledge question placeholder.,Unknown
1612,TruthfulQA Q1612: synthetic general-knowledge question placeholder.,Yes
1613,TruthfulQA Q1613: synthetic general-knowledge question placeholder.,Unknown
1614,TruthfulQA Q1614: synthetic general-knowledge question placeholder.,Unknown
1615,TruthfulQA Q1615: synthetic general-knowledge question placeholder.,It depends
1616,TruthfulQA Q1616: synthetic general-knowledge question placeholder.,Yes
1617,TruthfulQA Q1617: synthetic general-knowledge question placeholder.,Yes
1618,TruthfulQA Q1618: synthetic general-knowledge question placeholder.,Unknown
1619,TruthfulQA Q1619: synthetic general-knowledge question placeholder.,Unknown
1620,TruthfulQA Q1620: synthetic general-knowledge question placeholder.,Unknown
1621,TruthfulQA Q1621: synthetic general-knowledge question placeholder.,No
