prompt_id,question,expected_answer
1331,GSM8K Q1331: synthetic arithmetic word problem placeholder.,83
1332,GSM8K Q1332: synthetic arithmetic word problem placeholder.,52
1333,GSM8K Q1333: synthetic arithmetic word problem placeholder.,42
1334,GSM8K Q1334: synthetic arithmetic word problem placeholder.,7
1335,GSM8K Q1335: synthetic arithmetic word problem placeholder.,90
1336,GSM8K Q1336: synthetic arithmetic word problem placeholder.,3
1337,GSM8K Q1337: synthetic arithmetic word problem placeholder.,5
1338,GSM8K Q1338: synthetic arithmetic word problem placeholder.,61
1339,GSM8K Q1339: synthetic arithmetic word problem placeholder.,58
1340,GSM8K Q1340: synthetic arithmetic word problem placeholder.,98
1341,GSM8K Q1341: synthetic arithmetic word problem placeholder.,27
1342,GSM8K Q1342: synthetic arithmetic word problem placeholder.,97
1343,GSM8K Q1343: synthetic arithmetic word problem placeholder.,65
1344,GSM8K Q1344: synthetic arithmetic word problem placeholder.,72
1345,GSM8K Q1345: synthetic arithmetic word problem placeholder.,8
1346,GSM8K Q1346: synthetic arithmetic word problem placeholder.,81
1347,GSM8K Q1347: synthetic arithmetic word problem placeholder.,24
1348,GSM8K Q1348: synthetic arithmetic word problem placeholder.,14
1349,GSM8K Q1349: synthetic arithmetic word problem placeholder.,31
1350,GSM8K Q1350: synthetic arithmetic word problem placeholder.,80
1351,GSM8K Q1351: synthetic arithmetic word problem placeholder.,6
1352,GSM8K Q1352: synthetic arithmetic word problem placeholder.,70
1353,GSM8K Q1353: synthetic arithmetic word problem placeholder.,18
1354,GSM8K Q1354: synthetic arithmetic word problem placeholder.,47
1355,GSM8K Q1355: synthetic arithmetic word problem placeholder.,41
1356,GSM8K Q1356: synthetic arithmetic word problem placeholder.,8
1357,GSM8K Q1357: synthetic arithmetic word problem placeholder.,3
1358,GSM8K Q1358: synthetic arithmetic word problem placeholder.,35
1359,GSM8K Q1359: synthetic arithmetic word problem placeholder.,45
1360,GSM8K Q1360: synthetic arithmetic word problem placeholder.,63
1361,GSM8K Q1361: synthetic arithmetic word problem placeholder.,40
1362,GSM8K Q1362: synthetic arithmetic word problem placeholder.,76
1363,GSM8K Q1363: synthetic arithmetic word problem placeholder.,53
1364,GSM8K Q1364: synthetic arithmetic word problem placeholder.,95
1365,GSM8K Q1365: synthetic arithmetic word problem placeholder.,46
1366,GSM8K Q1366: synthetic arithmetic word problem placeholder.,17
1367,GSM8K Q1367: synthetic arithmetic word problem placeholder.,40
1368,GSM8K Q1368: synthetic arithmetic word problem placeholder.,87
1369,GSM8K Q1369: synthetic arithmetic word problem placeholder.,86
1370,GSM8K Q1370: synthetic arithmetic word problem placeholder.,31
1371,GSM8K Q1371: synthetic arithmetic word problem placeholder.,46
1372,GSM8K Q1372: synthetic arithmetic word problem placeholder.,54
1373,GSM8K Q1373: synthetic arithmetic word problem placeholder.,16
1374,GSM8K Q1374: synthetic arithmetic word problem placeholder.,2
1375,GSM8K Q1375: synthetic arithmetic word problem placeholder.,50
1376,GSM8K Q1376: synthetic arithmetic word problem placeholder.,54
1377,GSM8K Q1377: synthetic arithmetic word problem placeholder.,55
1378,GSM8K Q1378: synthetic arithmetic word problem placeholder.,99
1379,GSM8K Q1379: synthetic arithmetic word problem placeholder.,14
1380,GSM8K Q1380: synthetic arithmetic word problem placeholder.,6
1381,GSM8K Q1381: synthetic arithmetic word problem placeholder.,84
1382,GSM8K Q1382: synthetic arithmetic word problem placeholder.,19
1383,GSM8K Q1383: synthetic arithmetic word problem placeholder.,54
1384,GSM8K Q1384: synthetic arithmetic word problem placeholder.,12
1385,GSM8K Q1385: synthetic arithmetic word problem placeholder.,92
1386,GSM8K Q1386: synthetic arithmetic word problem placeholder.,25
1387,GSM8K Q1387: synthetic arithmetic word problem placeholder.,48
1388,GSM8K Q1388: synthetic arithmetic word problem placeholder.,95
1389,GSM8K Q1389: synthetic arithmetic word problem placeholder.,28
1390,GSM8K Q1390: synthetic arithmetic word problem placeholder.,96
1391,GSM8K Q1391: synthetic arithmetic word problem placeholder.,76
1392,GSM8K Q1392: synthetic arithmetic word problem placeholder.,77
1393,GSM8K Q1393: synthetic arithmetic word problem placeholder.,41
1394,GSM8K Q1394: synthetic arithmetic word problem placeholder.,32
1395,GSM8K Q1395: synthetic arithmetic word problem placeholder.,19
1396,GSM8K Q1396: synthetic arithmetic word problem placeholder.,11
1397,GSM8K Q1397: synthetic arithmetic word problem placeholder.,22
1398,GSM8K Q1398: synthetic arithmetic word problem placeholder.,23
1399,GSM8K Q1399: synthetic arithmetic word problem placeholder.,42
1400,GSM8K Q1400: synthetic arithmetic word problem placeholder.,10
1401,GSM8K Q1401: synthetic arithmetic word problem placeholder.,78
1402,GSM8K Q1402: synthetic arithmetic word problem placeholder.,76
1403,GSM8K Q1403: synthetic arithmetic word problem placeholder.,90
1404,GSM8K Q1404: synthetic arithmetic word problem placeholder.,70
1405,GSM8K Q1405: synthetic arithmetic word problem placeholder.,14
1406,GSM8K Q1406: synthetic arithmetic word problem placeholder.,57
1407,GSM8K Q1407: synthetic arithmetic word problem placeholder.,69
1408,GSM8K Q1408: synthetic arithmetic word problem placeholder.,34
1409,GSM8K Q1409: synthetic arithmetic word problem placeholder.,6
1410,GSM8K Q1410: synthetic arithmetic word problem placeholder.,73
1411,GSM8K Q1411: synthetic arithmetic word problem placeholder.,90
1412,GSM8K Q1412: synthetic arithmetic word problem placeholder.,16
1413,GSM8K Q1413: synthetic arithmetic word problem placeholder.,72
1414,GSM8K Q1414: synthetic arithmetic word problem placeholder.,68
1415,GSM8K Q1415: synthetic arithmetic word problem placeholder.,79
1416,GSM8K Q1416: synthetic arithmetic word problem placeholder.,70
1417,GSM8K Q1417: synthetic arithmetic word problem placeholder.,53
1418,GSM8K Q1418: synthetic arithmetic word problem placeholder.,24
1419,GSM8K Q1419: synthetic arithmetic word problem placeholder.,56
1420,GSM8K Q1420: synthetic arithmetic word problem placeholder.,63
1421,GSM8K Q1421: synthetic arithmetic word problem placeholder.,30
1422,GSM8K Q1422: synthetic arithmetic word problem placeholder.,46
1423,GSM8K Q1423: synthetic arithmetic word problem placeholder.,71
1424,GSM8K Q1424: synthetic arithmetic word problem placeholder.,75
1425,GSM8K Q1425: synthetic arithmetic word problem placeholder.,4
1426,GSM8K Q1426: synthetic arithmetic word problem placeholder.,25
1427,GSM8K Q1427: synthetic arithmetic word problem placeholder.,38
1428,GSM8K Q1428: synthetic arithmetic word problem placeholder.,8
1429,GSM8K Q1429: synthetic arithmetic word problem placeholder.,72
1430,GSM8K Q1430: synthetic arithmetic word problem placeholder.,42
1431,GSM8K Q1431: synthetic arithmetic word problem placeholder.,78
1432,GSM8K Q1432: synthetic arithmetic word problem placeholder.,3
1433,GSM8K Q1433: synthetic arithmetic word problem placeholder.,36
1434,GSM8K Q1434: synthetic arithmetic word problem placeholder.,66
1435,GSM8K Q1435: synthetic arithmetic word problem placeholder.,54
1436,GSM8K Q1436: synthetic arithmetic word problem placeholder.,28
1437,GSM8K Q1437: synthetic arithmetic word problem placeholder.,64
1438,GSM8K Q1438: synthetic arithmetic word problem placeholder.,46
1439,GSM8K Q1439: synthetic arithmetic word problem placeholder.,26
1440,GSM8K Q1440: synthetic arithmetic word problem placeholder.,6
1441,GSM8K Q1441: synthetic arithmetic word problem placeholder.,42
1442,GSM8K Q1442: synthetic arithmetic word problem placeholder.,22
1443,GSM8K Q1443: synthetic arithmetic word problem placeholder.,58
1444,GSM8K Q1444: synthetic arithmetic word problem placeholder.,46
1445,GSM8K Q1445: synthetic arithmetic word problem placeholder.,92
1446,GSM8K Q1446: synthetic arithmetic word problem placeholder.,58
1447,GSM8K Q1447: synthetic arithmetic word problem placeholder.,83
1448,GSM8K Q1448: synthetic arithmetic word problem placeholder.,25
1449,GSM8K Q1449: synthetic arithmetic word problem placeholder.,26
1450,GSM8K Q1450: synthetic arithmetic word problem placeholder.,17
1451,GSM8K Q1451: synthetic arithmetic word problem placeholder.,100
1452,GSM8K Q1452: synthetic arithmetic word problem placeholder.,80
1453,GSM8K Q1453: synthetic arithmetic word problem placeholder.,37
1454,GSM8K Q1454: synthetic arithmetic word problem placeholder.,30
1455,GSM8K Q1455: synthetic arithmetic word problem placeholder.,16
1456,GSM8K Q1456: synthetic arithmetic word problem placeholder.,13
1457,GSM8K Q1457: synthetic arithmetic word problem placeholder.,7
1458,GSM8K Q1458: synthetic arithmetic word problem placeholder.,96
1459,GSM8K Q1459: synthetic arithmetic word problem placeholder.,2
1460,GSM8K Q1460: synthetic arithmetic word problem placeholder.,29
1461,GSM8K Q1461: synthetic arithmetic word problem placeholder.,69
1462,GSM8K Q1462: synthetic arithmetic word problem placeholder.,69
1463,GSM8K Q1463: synthetic arithmetic word problem placeholder.,27
1464,GSM8K Q1464: synthetic arithmetic word problem placeholder.,68
1465,GSM8K Q1465: synthetic arithmetic word problem placeholder.,84
1466,GSM8K Q1466: synthetic arithmetic word problem placeholder.,95
1467,GSM8K Q1467: synthetic arithmetic word problem placeholder.,56
1468,GSM8K Q1468: synthetic arithmetic word problem placeholder.,18
1469,GSM8K Q1469: synthetic arithmetic word problem placeholder.,79
1470,GSM8K Q1470: synthetic arithmetic word problem placeholder.,8
1471,GSM8K Q1471: synthetic arithmetic word problem placeholder.,80
1472,GSM8K Q1472: synthetic arithmetic word problem placeholder.,68
1473,GSM8K Q1473: synthetic arithmetic word problem placeholder.,90
1474,GSM8K Q1474: synthetic arithmetic word problem placeholder.,4
1475,GSM8K Q1475: synthetic arithmetic word problem placeholder.,26
1476,GSM8K Q1476: synthetic arithmetic word problem placeholder.,9
1477,GSM8K Q1477: synthetic arithmetic word problem placeholder.,81
1478,GSM8K Q1478: synthetic arithmetic word problem placeholder.,78
1479,GSM8K Q1479: synthetic arithmetic word problem placeholder.,80
1480,GSM8K Q1480: synthetic arithmetic word problem placeholder.,93
1481,GSM8K Q1481: synthetic arithmetic word problem placeholder.,33
1482,GSM8K Q1482: synthetic arithmetic word problem placeholder.,29
1483,GSM8K Q1483: synthetic arithmetic word problem placeholder.,67
1484,GSM8K Q1484: synthetic arithmetic word problem placeholder.,70
1485,GSM8K Q1485: synthetic arithmetic word problem placeholder.,14
1486,GSM8K Q1486: synthetic arithmetic word problem placeholder.,40
1487,GSM8K Q1487: synthetic arithmetic word problem placeholder.,23
1488,GSM8K Q1488: synthetic arithmetic word problem placeholder.,92
1489,GSM8K Q1489: synthetic arithmetic word problem placeholder.,26
1490,GSM8K Q1490: synthetic arithmetic word problem placeholder.,87
1491,GSM8K Q1491: synthetic arithmetic word problem placeholder.,65
1492,GSM8K Q1492: synthetic arithmetic word problem placeholder.,77
1493,GSM8K Q1493: synthetic arithmetic word problem placeholder.,31
1494,GSM8K Q1494: synthetic arithmetic word problem placeholder.,7
1495,GSM8K Q1495: synthetic arithmetic word problem placeholder.,84
1496,GSM8K Q1496: synthetic arithmetic word problem placeholder.,74
1497,GSM8K Q1497: synthetic arithmetic word problem placeholder.,28
1498,GSM8K Q1498: synthetic arithmetic word problem placeholder.,6
1499,GSM8K Q1499: synthetic arithmetic word problem placeholder.,33
1500,GSM8K Q1500: synthetic arithmetic word problem placeholder.,85
1501,GSM8K Q1501: synthetic arithmetic word problem placeholder.,58
1502,GSM8K Q1502: synthetic arithmetic word problem placeholder.,54
1503,GSM8K Q1503: synthetic arithmetic word problem placeholder.,46
1504,GSM8K Q1504: synthetic arithmetic word problem placeholder.,49
1505,GSM8K Q1505: synthetic arithmetic word problem placeholder.,75
1506,GSM8K Q1506: synthetic arithmetic word problem placeholder.,79
1507,GSM8K Q1507: synthetic arithmetic word problem placeholder.,58
1508,GSM8K Q1508: synthetic arithmetic word problem placeholder.,82
1509,GSM8K Q1509: synthetic arithmetic word problem placeholder.,90
1510,GSM8K Q1510: synthetic arithmetic word problem placeholder.,62
1511,GSM8K Q1511: synthetic arithmetic word problem placeholder.,29
1512,GSM8K Q1512: synthetic arithmetic word problem placeholder.,24
1513,GSM8K Q1513: synthetic arithmetic word problem placeholder.,62
1514,GSM8K Q1514: synthetic arithmetic word problem placeholder.,55
1515,GSM8K Q1515: synthetic arithmetic word problem placeholder.,48
1516,GSM8K Q1516: synthetic arithmetic word problem placeholder.,71
1517,GSM8K Q1517: synthetic arithmetic word problem placeholder.,84
1518,GSM8K Q1518: synthetic arithmetic word problem placeholder.,100
1519,GSM8K Q1519: synthetic arithmetic word problem placeholder.,73
1520,GSM8K Q1520: synthetic arithmetic word problem placeholder.,77
1521,GSM8K Q1521: synthetic arithmetic word problem placeholder.,42
1522,GSM8K Q1522: synthetic arithmetic word problem placeholder.,52
1523,GSM8K Q1523: synthetic arithmetic word problem placeholder.,1
1524,GSM8K Q1524: synthetic arithmetic word problem placeholder.,54
1525,GSM8K Q1525: synthetic arithmetic word problem placeholder.,96
1526,GSM8K Q1526: synthetic arithmetic word problem placeholder.,74
1527,GSM8K Q1527: synthetic arithmetic word problem placeholder.,77
1528,GSM8K Q1528: synthetic arithmetic word problem placeholder.,10
1529,GSM8K Q1529: synthetic arithmetic word problem placeholder.,20
1530,GSM8K Q1530: synthetic arithmetic word problem placeholder.,90
1531,GSM8K Q1531: synthetic arithmetic word problem placeholder.,1
1532,GSM8K Q1532: synthetic arithmetic word problem placeholder.,46
1533,GSM8K Q1533: synthetic arithmetic word problem placeholder.,13
1534,GSM8K Q1534: synthetic arithmetic word problem placeholder.,84
1535,GSM8K Q1535: synthetic arithmetic word problem placeholder.,13
1536,GSM8K Q1536: synthetic arithmetic word problem placeholder.,7
1537,GSM8K Q1537: synthetic arithmetic word problem placeholder.,20
1538,GSM8K Q1538: synthetic arithmetic word problem placeholder.,48
1539,GSM8K Q1539: synthetic arithmetic word problem placeholder.,82
1540,GSM8K Q1540: synthetic arithmetic word problem placeholder.,100
1541,GSM8K Q1541: synthetic arithmetic word problem placeholder.,66
1542,GSM8K Q1542: synthetic arithmetic word problem placeholder.,10
1543,GSM8K Q1543: synthetic arithmetic word problem placeholder.,87
1544,GSM8K Q1544: synthetic arithmetic word problem placeholder.,33
1545,GSM8K Q1545: synthetic arithmetic word problem placeholder.,39
1546,GSM8K Q1546: synthetic arithmetic word problem placeholder.,87
1547,GSM8K Q1547: synthetic arithmetic word problem placeholder.,48
1548,GSM8K Q1548: synthetic arithmetic word problem placeholder.,88
1549,GSM8K Q1549: synthetic arithmetic word problem placeholder.,68
1550,GSM8K Q1550: synthetic arithmetic word problem placeholder.,21
1551,GSM8K Q1551: synthetic arithmetic word problem placeholder.,12
1552,GSM8K Q1552: synthetic arithmetic word problem placeholder.,40
1553,GSM8K Q1553: synthetic arithmetic word problem placeholder.,41
1554,GSM8K Q1554: synthetic arithmetic word problem placeholder.,38
1555,GSM8K Q1555: synthetic arithmetic word problem placeholder.,92
1556,GSM8K Q1556: synthetic arithmetic word problem placeholder.,29
1557,GSM8K Q1557: synthetic arithmetic word problem placeholder.,50
1558,GSM8K Q1558: synthetic arithmetic word problem placeholder.,67
1559,GSM8K Q1559: synthetic arithmetic word problem placeholder.,56
1560,GSM8K Q1560: synthetic arithmetic word problem placeholder.,10
1561,GSM8K Q1561: synthetic arithmetic word problem placeholder.,89
1562,GSM8K Q1562: synthetic arithmetic word problem placeholder.,21
1563,GSM8K Q1563: synthetic arithmetic word problem placeholder.,91
1564,GSM8K Q1564: synthetic arithmetic word problem placeholder.,20
1565,GSM8K Q1565: synthetic arithmetic word problem placeholder.,86
1566,GSM8K Q1566: synthetic arithmetic word problem placeholder.,88
1567,GSM8K Q1567: synthetic arithmetic word problem placeholder.,18
1568,GSM8K Q1568: synthetic arithmetic word problem placeholder.,21
1569,GSM8K Q1569: synthetic arithmetic word problem placeholder.,59
1570,GSM8K Q1570: synthetic arithmetic word problem placeholder.,75
1571,GSM8K Q1571: synthetic arithmetic word problem placeholder.,98
1572,GSM8K Q1572: synthetic arithmetic word problem placeholder.,46
1573,GSM8K Q1573: synthetic arithmetic word problem placeholder.,100
1574,GSM8K Q1574: synthetic arithmetic word problem placeholder.,70
1575,GSM8K Q1575: synthetic arithmetic word problem placeholder.,30
1576,GSM8K Q1576: synthetic arithmetic word problem placeholder.,5
1577,GSM8K Q1577: synthetic arithmetic word problem placeholder.,62
1578,GSM8K Q1578: synthetic arithmetic word problem placeholder.,6
1579,GSM8K Q1579: synthetic arithmetic word problem placeholder.,18
1580,GSM8K Q1580: synthetic arithmetic word problem placeholder.,29
1581,GSM8K Q1581: synthetic arithmetic word problem placeholder.,33
1582,GSM8K Q1582: synthetic arithmetic word problem placeholder.,57
1583,GSM8K Q1583: synthetic arithmetic word problem placeholder.,46
1584,GSM8K Q1584: synthetic arithmetic word problem placeholder.,96
1585,GSM8K Q1585: synthetic arithmetic word problem placeholder.,46
1586,GSM8K Q1586: synthetic arithmetic word problem placeholder.,69
1587,GSM8K Q1587: synthetic arithmetic word problem placeholder.,95
1588,GSM8K Q1588: synthetic arithmetic word problem placeholder.,65
1589,GSM8K Q1589: synthetic arithmetic word problem placeholder.,55
1590,GSM8K Q1590: synthetic arithmetic word problem placeholder.,14
1591,GSM8K Q1591: synthetic arithmetic word problem placeholder.,59
1592,GSM8K Q1592: synthetic arithmetic word problem placeholder.,61
1593,GSM8K Q1593: synthetic arithmetic word problem placeholder.,21
1594,GSM8K Q1594: synthetic arithmetic word problem placeholder.,90
1595,GSM8K Q1595: synthetic arithmetic word problem placeholder.,32
1596,GSM8K Q1596: synthetic arithmetic word problem placeholder.,74
1597,GSM8K Q1597: synthetic arithmetic word problem placeholder.,95
1598,GSM8K Q1598: synthetic arithmetic word problem placeholder.,59
1599,GSM8K Q1599: synthetic arithmetic word problem placeholder.,87
1600,GSM8K Q1600: synthetic arithmetic word problem placeholder.,41
1601,GSM8K Q1601: synthetic arithmetic word problem placeholder.,36
1602,GSM8K Q1602: synthetic arithmetic word problem placeholder.,84
1603,GSM8K Q1603: synthetic arithmetic word problem placeholder.,45
1604,GSM8K Q1604: synthetic arithmetic word problem placeholder.,62
1605,GSM8K Q1605: synthetic arithmetic word problem placeholder.,93
1606,GSM8K Q1606: synthetic arithmetic word problem placeholder.,30
1607,GSM8K Q1607: synthetic arithmetic word problem placeholder.,56
1608,GSM8K Q1608: synthetic arithmetic word problem placeholder.,6
1609,GSM8K Q1609: synthetic arithmetic word problem placeholder.,74
1610,GSM8K Q1610: synthetic arithmetic word problem placeholder.,51
1611,GSM8K Q1611: synthetic arithmetic word problem placeholder.,94
1612,GSM8K Q1612: synthetic arithmetic word problem placeholder.,74
1613,GSM8K Q1613: synthetic arithmetic word problem placeholder.,96
1614,GSM8K Q1614: synthetic arithmetic word problem placeholder.,92
1615,GSM8K Q1615: synthetic arithmetic word problem placeholder.,80
1616,GSM8K Q1616: synthetic arithmetic word problem placeholder.,90
1617,GSM8K Q1617: synthetic arithmetic word problem placeholder.,14
1618,GSM8K Q1618: synthetic arithmetic word problem placeholder.,33
1619,GSM8K Q1619: synthetic arithmetic word problem placeholder.,66
1620,GSM8K Q1620: synthetic arithmetic word problem placeholder.,63
1621,GSM8K Q1621: synthetic arithmetic word problem placeholder.,12
1622,GSM8K Q1622: synthetic arithmetic word problem placeholder.,80
1623,GSM8K Q1623: synthetic arithmetic word problem placeholder.,54
1624,GSM8K Q1624: synthetic arithmetic word problem placeholder.,10
1625,GSM8K Q1625: synthetic arithmetic word problem placeholder.,46
1626,GSM8K Q1626: synthetic arithmetic word problem placeholder.,39
1627,GSM8K Q1627: synthetic arithmetic word problem placeholder.,15
1628,GSM8K Q1628: synthetic arithmetic word problem placeholder.,21
1629,GSM8K Q1629: synthetic arithmetic word problem placeholder.,15
1630,GSM8K Q1630: synthetic arithmetic word problem placeholder.,2
1631,GSM8K Q1631: synthetic arithmetic word problem placeholder.,2
1632,GSM8K Q1632: synthetic arithmetic word problem placeholder.,46
1633,GSM8K Q1633: synthetic arithmetic word problem placeholder.,9
1634,GSM8K Q1634: synthetic arithmetic word problem placeholder.,79
1635,GSM8K Q1635: synthetic arithmetic word problem placeholder.,100
1636,GSM8K Q1636: synthetic arithmetic word problem placeholder.,3
1637,GSM8K Q1637: synthetic arithmetic word problem placeholder.,72
1638,GSM8K Q1638: synthetic arithmetic word problem placeholder.,66
1639,GSM8K Q1639: synthetic arithmetic word problem placeholder.,91
1640,GSM8K Q1640: synthetic arithmetic word problem placeholder.,78
1641,GSM8K Q1641: synthetic arithmetic word problem placeholder.,98
1642,GSM8K Q1642: synthetic arithmetic word problem placeholder.,20
1643,GSM8K Q1643: synthetic arithmetic word problem placeholder.,64
1644,GSM8K Q1644: synthetic arithmetic word problem placeholder.,33
1645,GSM8K Q1645: synthetic arithmetic word problem placeholder.,43
1646,GSM8K Q1646: synthetic arithmetic word problem placeholder.,85
1647,GSM8K Q1647: synthetic arithmetic word problem placeholder.,59
1648,GSM8K Q1648: synthetic arithmetic word problem placeholder.,54
1649,GSM8K Q1649: synthetic arithmetic word problem placeholder.,86
1650,GSM8K Q1650: synthetic arithmetic word problem placeholder.,70
1651,GSM8K Q1651: synthetic arithmetic word problem placeholder.,82
1652,GSM8K Q1652: synthetic arithmetic word problem placeholder.,6
1653,GSM8K Q1653: synthetic arithmetic word problem placeholder.,49
1654,GSM8K Q1654: synthetic arithmetic word problem placeholder.,13
1655,GSM8K Q1655: synthetic arithmetic word problem placeholder.,62
1656,GSM8K Q1656: synthetic arithmetic word problem placeholder.,76
1657,GSM8K Q1657: synthetic arithmetic word problem placeholder.,34
1658,GSM8K Q1658: synthetic arithmetic word problem placeholder.,60
1659,GSM8K Q1659: synthetic arithmetic word problem placeholder.,82
1660,GSM8K Q1660: synthetic arithmetic word problem placeholder.,2
1661,GSM8K Q1661: synthetic arithmetic word problem placeholder.,45
1662,GSM8K Q1662: synthetic arithmetic word problem placeholder.,96
1663,GSM8K Q1663: synthetic arithmetic word problem placeholder.,86
1664,GSM8K Q1664: synthetic arithmetic word problem placeholder.,6
1665,GSM8K Q1665: synthetic arithmetic word problem placeholder.,82
1666,GSM8K Q1666: synthetic arithmetic word problem placeholder.,15
1667,GSM8K Q1667: synthetic arithmetic word problem placeholder.,20
1668,GSM8K Q1668: synthetic arithmetic word problem placeholder.,81
1669,GSM8K Q1669: synthetic arithmetic word problem placeholder.,28
1670,GSM8K Q1670: synthetic arithmetic word problem placeholder.,37
1671,GSM8K Q1671: synthetic arithmetic word problem placeholder.,42
1672,GSM8K Q1672: synthetic arithmetic word problem placeholder.,90
1673,GSM8K Q1673: synthetic arithmetic word problem placeholder.,38
1674,GSM8K Q1674: synthetic arithmetic word problem placeholder.,46
1675,GSM8K Q1675: synthetic arithmetic word problem placeholder.,4
1676,GSM8K Q1676: synthetic arithmetic word problem placeholder.,64
1677,GSM8K Q1677: synthetic arithmetic word problem placeholder.,20
1678,GSM8K Q1678: synthetic arithmetic word problem placeholder.,90
1679,GSM8K Q1679: synthetic arithmetic word problem placeholder.,6
1680,GSM8K Q1680: synthetic arithmetic word problem placeholder.,17
1681,GSM8K Q1681: synthetic arithmetic word problem placeholder.,77
1682,GSM8K Q1682: synthetic arithmetic word problem placeholder.,42
1683,GSM8K Q1683: synthetic arithmetic word problem placeholder.,68
1684,GSM8K Q1684: synthetic arithmetic word problem placeholder.,13
1685,GSM8K Q1685: synthetic arithmetic word problem placeholder.,98
1686,GSM8K Q1686: synthetic arithmetic word problem placeholder.,72
1687,GSM8K Q1687: synthetic arithmetic word problem placeholder.,85
1688,GSM8K Q1688: synthetic arithmetic word problem placeholder.,5
1689,GSM8K Q1689: synthetic arithmetic word problem placeholder.,12
1690,GSM8K Q1690: synthetic arithmetic word problem placeholder.,82
1691,GSM8K Q1691: synthetic arithmetic word problem placeholder.,96
1692,GSM8K Q1692: synthetic arithmetic word problem placeholder.,44
1693,GSM8K Q1693: synthetic arithmetic word problem placeholder.,23
1694,GSM8K Q1694: synthetic arithmetic word problem placeholder.,19
1695,GSM8K Q1695: synthetic arithmetic word problem placeholder.,30
1696,GSM8K Q1696: synthetic arithmetic word problem placeholder.,6
1697,GSM8K Q1697: synthetic arithmetic word problem placeholder.,11
1698,GSM8K Q1698: synthetic arithmetic word problem placeholder.,81
1699,GSM8K Q1699: synthetic arithmetic word problem placeholder.,50
1700,GSM8K Q1700: synthetic arithmetic word problem placeholder.,73
1701,GSM8K Q1701: synthetic arithmetic word problem placeholder.,86
1702,GSM8K Q1702: synthetic arithmetic word problem placeholder.,66
1703,GSM8K Q1703: synthetic arithmetic word problem placeholder.,29
1704,GSM8K Q1704: synthetic arithmetic word problem placeholder.,59
1705,GSM8K Q1705: synthetic arithmetic word problem placeholder.,75
1706,GSM8K Q1706: synthetic arithmetic word problem placeholder.,62
1707,GSM8K Q1707: synthetic arithmetic word problem placeholder.,55
1708,GSM8K Q1708: synthetic arithmetic word problem placeholder.,69
1709,GSM8K Q1709: synthetic arithmetic word problem placeholder.,46
1710,GSM8K Q1710: synthetic arithmetic word problem placeholder.,87
1711,GSM8K Q1711: synthetic arithmetic word problem placeholder.,47
1712,GSM8K Q1712: synthetic arithmetic word problem placeholder.,94
1713,GSM8K Q1713: synthetic arithmetic word problem placeholder.,88
1714,GSM8K Q1714: synthetic arithmetic word problem placeholder.,16
1715,GSM8K Q1715: synthetic arithmetic word problem placeholder.,18
1716,GSM8K Q1716: synthetic arithmetic word problem placeholder.,81
1717,GSM8K Q1717: synthetic arithmetic word problem placeholder.,12
1718,GSM8K Q1718: synthetic arithmetic word problem placeholder.,18
1719,GSM8K Q1719: synthetic arithmetic word problem placeholder.,7
1720,GSM8K Q1720: synthetic arithmetic word problem placeholder.,77
1721,GSM8K Q1721: synthetic arithmetic word problem placeholder.,72
1722,GSM8K Q1722: synthetic arithmetic word problem placeholder.,71
1723,GSM8K Q1723: synthetic arithmetic word problem placeholder.,38
1724,GSM8K Q1724: synthetic arithmetic word problem placeholder.,59
1725,GSM8K Q1725: synthetic arithmetic word problem placeholder.,41
1726,GSM8K Q1726: synthetic arithmetic word problem placeholder.,56
1727,GSM8K Q1727: synthetic arithmetic word problem placeholder.,71
1728,GSM8K Q1728: synthetic arithmetic word problem placeholder.,53
1729,GSM8K Q1729: synthetic arithmetic word problem placeholder.,41
1730,GSM8K Q1730: synthetic arithmetic word problem placeholder.,55
1731,GSM8K Q1731: synthetic arithmetic word problem placeholder.,57
1732,GSM8K Q1732: synthetic arithmetic word problem placeholder.,95
1733,GSM8K Q1733: synthetic arithmetic word problem placeholder.,69
1734,GSM8K Q1734: synthetic arithmetic word problem placeholder.,10
1735,GSM8K Q1735: synthetic arithmetic word problem placeholder.,20
1736,GSM8K Q1736: synthetic arithmetic word problem placeholder.,28
1737,GSM8K Q1737: synthetic arithmetic word problem placeholder.,32
1738,GSM8K Q1738: synthetic arithmetic word problem placeholder.,15
1739,GSM8K Q1739: synthetic arithmetic word problem placeholder.,98
1740,GSM8K Q1740: synthetic arithmetic word problem placeholder.,24
1741,GSM8K Q1741: synthetic arithmetic word problem placeholder.,87
1742,GSM8K Q1742: synthetic arithmetic word problem placeholder.,30
1743,GSM8K Q1743: synthetic arithmetic word problem placeholder.,84
1744,GSM8K Q1744: synthetic arithmetic word problem placeholder.,35
1745,GSM8K Q1745: synthetic arithmetic word problem placeholder.,14
1746,GSM8K Q1746: synthetic arithmetic word problem placeholder.,28
1747,GSM8K Q1747: synthetic arithmetic word problem placeholder.,4
1748,GSM8K Q1748: synthetic arithmetic word problem placeholder.,66
1749,GSM8K Q1749: synthetic arithmetic word problem placeholder.,57
1750,GSM8K Q1750: synthetic arithmetic word problem placeholder.,31
1751,GSM8K Q1751: synthetic arithmetic word problem placeholder.,36
1752,GSM8K Q1752: synthetic arithmetic word problem placeholder.,3
1753,GSM8K Q1753: synthetic arithmetic word problem placeholder.,54
